,EUPolitics,crimes,israelPalestine,immigration,sports,war,climateChange,showArts,covid,britishBrexit,instAbuse,spaceTravel,protest,terrorism,USPolitics,naturalDisasters,elections,economy
58,0.0,0.0,0.0,0.09189767390489578,0.28748130798339844,0.0548957921564579,0.0,0.0,0.0,0.0,0.0,0.0,0.05552513897418976,0.0,0.0,0.0,0.1095379889011383,0.10628125816583633
59,0.2966131865978241,0.0,0.0,0.0,0.07514618337154388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0,0.13959932327270508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48355036973953247,0.0,0.0
61,0.0,0.24549978971481323,0.0,0.0,0.22616367042064667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08067342638969421,0.0,0.0,0.3863186836242676,0.0,0.0
62,0.0,0.2491825819015503,0.0,0.22110959887504578,0.11726542562246323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13994333148002625,0.0,0.0
63,0.0,0.0,0.0,0.0,0.23015978932380676,0.0,0.0,0.3463524580001831,0.08554422855377197,0.0,0.0,0.0,0.0,0.0,0.08100295811891556,0.0,0.12702715396881104,0.0
64,0.10054559260606766,0.0,0.0,0.05227804556488991,0.08860217034816742,0.070318803191185,0.0,0.08103619515895844,0.0,0.0,0.0,0.0,0.4973423182964325,0.0,0.0,0.0,0.0,0.0
65,0.0,0.05202264338731766,0.0,0.6136075258255005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07389658689498901,0.0,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.25046980381011963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08869870007038116,0.0,0.11105705052614212,0.0,0.26350095868110657,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055148690938949585,0.0,0.0,0.0,0.6206748485565186,0.0,0.0,0.0,0.0,0.1346476674079895
68,0.0,0.28057825565338135,0.0,0.0,0.0,0.0,0.0,0.0,0.3699612319469452,0.0,0.0,0.0,0.33212581276893616,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.16933521628379822,0.0,0.0,0.0,0.23893754184246063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2303352653980255,0.0,0.2333453893661499
70,0.0,0.0,0.0,0.0,0.0,0.0,0.10770440846681595,0.11144789308309555,0.23120827972888947,0.0,0.0,0.09225288778543472,0.0,0.0,0.0,0.0,0.0,0.29397785663604736
71,0.0,0.0,0.0,0.0,0.14616964757442474,0.0,0.0,0.10360324382781982,0.06640229374170303,0.0,0.0,0.0,0.09252407401800156,0.0,0.0,0.5059443712234497,0.0,0.0
72,0.18539221584796906,0.0,0.0,0.10083049535751343,0.08076463639736176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08956647664308548,0.0,0.0,0.0,0.0,0.07999298721551895
73,0.0,0.0,0.0,0.20766949653625488,0.0,0.0,0.0,0.0,0.11201506108045578,0.0,0.0,0.0,0.0,0.0,0.0,0.411905974149704,0.0,0.0
74,0.0,0.0,0.0,0.09901406615972519,0.0,0.0,0.0,0.08136064559221268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27354249358177185,0.0,0.0
75,0.0,0.0,0.0,0.10960669815540314,0.0,0.0,0.0,0.16054734587669373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12811630964279175,0.0,0.0
76,0.0,0.0,0.0,0.28711092472076416,0.17547428607940674,0.0,0.0,0.1004936471581459,0.0,0.0,0.10732607543468475,0.0,0.0,0.0,0.0,0.05030793324112892,0.0,0.08482872694730759
77,0.0,0.15989947319030762,0.0,0.11044240742921829,0.053628746420145035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239979088306427,0.07046610116958618,0.0,0.11428918689489365
78,0.0,0.0,0.0,0.4335053861141205,0.10405577719211578,0.0,0.05879204720258713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05414211004972458,0.07270961999893188
79,0.0,0.0,0.0,0.22248674929141998,0.14099116623401642,0.0,0.0,0.44041216373443604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.05885588005185127,0.05871559679508209,0.0,0.0,0.17278547585010529,0.08250610530376434,0.0,0.0,0.0,0.0,0.0,0.0,0.4223948121070862,0.0,0.0
81,0.10792722553014755,0.0,0.0,0.05510222166776657,0.0,0.0,0.0,0.0,0.05475795269012451,0.0,0.0,0.0,0.0,0.0,0.1294442117214203,0.06244567781686783,0.0,0.29077205061912537
82,0.0,0.0,0.0,0.0,0.0,0.05462751165032387,0.0,0.1370430439710617,0.0,0.0,0.0,0.0,0.08442100882530212,0.0,0.23501303791999817,0.0,0.0,0.0
83,0.0,0.16623367369174957,0.0,0.0,0.0,0.11816223710775375,0.0,0.0,0.0,0.0,0.12672877311706543,0.0,0.0,0.0,0.11857564002275467,0.0,0.0,0.0
84,0.0,0.09154829382896423,0.0,0.0,0.22570239007472992,0.0,0.0,0.06528950482606888,0.09459516406059265,0.0,0.0,0.0,0.0,0.0,0.0,0.2235303372144699,0.0,0.0
85,0.0,0.0,0.0,0.0,0.22535285353660583,0.0,0.0,0.0560777522623539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3216058015823364,0.0,0.0
86,0.0,0.0,0.0,0.15321949124336243,0.10939640551805496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37600308656692505,0.0,0.0
87,0.0,0.0,0.0,0.1981125771999359,0.0,0.0,0.06377725303173065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28479650616645813,0.0,0.0,0.11869679391384125
88,0.0,0.0,0.0,0.17930151522159576,0.0,0.0,0.0,0.08801789581775665,0.0,0.0,0.0,0.0,0.3542200028896332,0.0,0.0,0.1575382649898529,0.0,0.0
89,0.0,0.0,0.0,0.11283750087022781,0.09379833191633224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2319899946451187,0.0,0.0,0.08208269625902176,0.0,0.0
90,0.0,0.0,0.0,0.29494962096214294,0.12547965347766876,0.0,0.0,0.19061195850372314,0.0,0.0,0.12425456196069717,0.0,0.0,0.0,0.0,0.0,0.05632055923342705,0.0
91,0.0,0.0,0.0,0.14751438796520233,0.10576587170362473,0.0,0.0,0.0,0.0974738746881485,0.0,0.051611822098493576,0.0,0.0,0.0,0.06208048760890961,0.0,0.0,0.0
92,0.0,0.0,0.0,0.2763347327709198,0.0,0.0,0.0,0.06529990583658218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3126388192176819,0.0,0.0
93,0.0,0.0,0.0,0.23679988086223602,0.0,0.12089243531227112,0.0,0.0,0.0,0.0,0.0,0.0,0.3132249116897583,0.0,0.0,0.0,0.0,0.0
94,0.0,0.09260375797748566,0.0,0.3406246602535248,0.0,0.0,0.0,0.0,0.0,0.0,0.35588470101356506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.1938464641571045,0.0,0.38816291093826294,0.0,0.0,0.0,0.0,0.0,0.0,0.11552725732326508,0.0,0.0670330747961998,0.0,0.0,0.0,0.0,0.0
96,0.0,0.18496869504451752,0.0,0.17388463020324707,0.0,0.0,0.0,0.05547982081770897,0.0,0.0,0.12139090895652771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.1292247623205185,0.0,0.10765883326530457,0.16078300774097443,0.0,0.06714513897895813,0.05256098881363869,0.062043435871601105,0.0,0.07343124598264694,0.0,0.0,0.0,0.0,0.0,0.0,0.07273199409246445
98,0.0,0.24381333589553833,0.0,0.0,0.12193790823221207,0.0,0.0,0.0811360776424408,0.0,0.0,0.0,0.0,0.18181931972503662,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.05410724878311157,0.1464962512254715,0.05416552349925041,0.0,0.0,0.057073529809713364,0.07465013116598129,0.1262795329093933,0.43144625425338745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.05251600965857506,0.0,0.0,0.05471911281347275,0.0,0.0,0.0,0.08539173752069473,0.0,0.0,0.1046333760023117,0.0,0.18641340732574463,0.0,0.0,0.0,0.05064527317881584,0.19094812870025635
101,0.0,0.0,0.0,0.08280695229768753,0.09209312498569489,0.20124554634094238,0.0,0.0,0.21430134773254395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.060203250497579575,0.0,0.2557471692562103,0.0,0.10128898918628693,0.0,0.0,0.15324468910694122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2024051696062088
103,0.0,0.0,0.0,0.1829664558172226,0.0,0.0,0.0,0.2933218479156494,0.059656545519828796,0.0,0.0,0.09448971599340439,0.0,0.0,0.0,0.0,0.0,0.11656246334314346
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22580929100513458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4056660830974579,0.0,0.13695599138736725
105,0.0,0.15089155733585358,0.0,0.0,0.069094218313694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1462317556142807,0.0,0.0,0.40957003831863403,0.0,0.0
106,0.0,0.07946434617042542,0.07703594118356705,0.114256352186203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21264252066612244,0.0,0.0,0.0,0.0,0.0
107,0.0,0.14526697993278503,0.0,0.13945768773555756,0.062837615609169,0.0,0.0,0.0,0.0,0.0,0.34318286180496216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.06460464745759964,0.0,0.14496532082557678,0.0,0.17879703640937805,0.0,0.0,0.0991172343492508,0.0,0.14661529660224915,0.0,0.14132075011730194,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.36985358595848083,0.0,0.0,0.0,0.09723693132400513,0.0,0.0,0.11314214766025543,0.0,0.0,0.0,0.0,0.06500623375177383,0.0,0.0
110,0.10760702937841415,0.14426271617412567,0.0,0.07569950073957443,0.07386396825313568,0.0,0.0,0.16638517379760742,0.0,0.0,0.08219356089830399,0.06680562347173691,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.10615353286266327,0.0,0.5484801530838013,0.11728575825691223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10079941153526306,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.16951552033424377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1575285643339157,0.0,0.0,0.26517102122306824
113,0.0,0.06346143782138824,0.0,0.14932553470134735,0.1424494981765747,0.0,0.0,0.07131564617156982,0.0,0.0,0.06940218806266785,0.0,0.0,0.0,0.0,0.29106560349464417,0.0,0.07926692813634872
114,0.0,0.11120772361755371,0.0,0.0,0.05370776727795601,0.0,0.0,0.0,0.08966749161481857,0.0,0.0,0.0,0.0,0.0,0.10544758290052414,0.0,0.0,0.1556452214717865
115,0.0,0.22925014793872833,0.0,0.0,0.12249686568975449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059977058321237564,0.1205131858587265,0.07248083502054214
116,0.0,0.0,0.0,0.10425690561532974,0.3261886239051819,0.0,0.0,0.0,0.0,0.0,0.05115591734647751,0.0,0.06619071960449219,0.0,0.0,0.0,0.13930989801883698,0.1044292002916336
117,0.0,0.08114886283874512,0.0,0.0,0.1855463981628418,0.0,0.07553668320178986,0.10337776690721512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19414131343364716,0.07569986581802368,0.18983347713947296
118,0.08767670392990112,0.09986957162618637,0.0,0.2176075428724289,0.11025010049343109,0.0,0.06896363198757172,0.0,0.0,0.0,0.05343741178512573,0.0,0.0,0.0,0.0,0.14346379041671753,0.0,0.0
119,0.0,0.0,0.0,0.19103799760341644,0.09362032264471054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1475883424282074
120,0.0,0.20637419819831848,0.0,0.09346982836723328,0.0,0.0,0.0,0.12709088623523712,0.0,0.0,0.05754217132925987,0.0,0.0,0.0,0.0,0.0,0.0,0.17070554196834564
121,0.0,0.0,0.0,0.0,0.07927493005990982,0.08336484432220459,0.0,0.2262832671403885,0.09326501935720444,0.0,0.0,0.0,0.10194678604602814,0.0,0.0,0.054889481514692307,0.0,0.0
122,0.0,0.2019025683403015,0.0,0.06404987722635269,0.0,0.0,0.0,0.13859368860721588,0.0,0.0,0.0707586258649826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.053539492189884186,0.0,0.11161825805902481,0.055361125618219376,0.14270122349262238,0.07220805436372757,0.0,0.0,0.09308821707963943,0.0,0.0,0.0,0.0,0.13820767402648926,0.0,0.0,0.0
124,0.050113432109355927,0.12124482542276382,0.0,0.08089800924062729,0.07563117891550064,0.2800850570201874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,0.15331979095935822,0.0,0.0,0.1833319514989853,0.05508776009082794,0.0,0.0,0.0,0.0,0.0,0.12505489587783813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.16663937270641327,0.0,0.09919146448373795,0.23718014359474182,0.11127813160419464,0.0,0.12723639607429504,0.0,0.0,0.05450891703367233,0.0,0.0,0.0,0.0,0.14618048071861267,0.0,0.0
127,0.0,0.25466087460517883,0.0,0.0,0.0,0.0,0.0,0.0,0.10565377026796341,0.0848003551363945,0.0,0.0,0.08029550313949585,0.0,0.0,0.213016077876091,0.0,0.0
128,0.0,0.07864847034215927,0.0,0.0671500414609909,0.0,0.21430419385433197,0.0,0.06440499424934387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2193588763475418,0.07334530353546143,0.08635799586772919
129,0.0,0.0,0.0,0.08414994180202484,0.07628464698791504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0879577249288559
130,0.0,0.24084897339344025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1054929792881012,0.0,0.0,0.0,0.0,0.2647946774959564,0.0,0.0
131,0.0,0.21147991716861725,0.0,0.0,0.23609253764152527,0.06951206177473068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13181984424591064,0.0
132,0.0,0.21576979756355286,0.0,0.14527349174022675,0.1475297510623932,0.0,0.0,0.0,0.0,0.0,0.17463716864585876,0.0,0.0,0.0,0.0,0.07725473493337631,0.11333223432302475,0.0
133,0.06725708395242691,0.17774252593517303,0.0,0.0,0.14466972649097443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27986693382263184,0.0,0.0,0.0,0.0,0.06137948855757713
134,0.05777784064412117,0.11035139113664627,0.0,0.30983564257621765,0.0,0.0,0.0,0.14974424242973328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1050398051738739
135,0.0,0.0,0.0,0.14299748837947845,0.0,0.0,0.0,0.10103495419025421,0.0,0.0,0.25005024671554565,0.0,0.18599681556224823,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.11189324408769608,0.0,0.10259978473186493,0.0,0.0,0.0,0.0,0.05045054852962494,0.0,0.0,0.0,0.14638550579547882,0.0,0.0,0.14509300887584686
137,0.2068156898021698,0.07037439942359924,0.0,0.08411058038473129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26550593972206116,0.0,0.0,0.0935184434056282
138,0.19502396881580353,0.1071171835064888,0.0,0.10267265141010284,0.16191206872463226,0.0,0.07603755593299866,0.21209098398685455,0.05207737162709236,0.0,0.0,0.0,0.0,0.0,0.05555398017168045,0.0,0.0,0.0
139,0.0,0.0,0.0,0.10709982365369797,0.06346952170133591,0.07594333589076996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08933105319738388,0.0,0.0,0.12485931068658829
140,0.0,0.059275444597005844,0.0,0.5582567453384399,0.05715765804052353,0.0,0.0,0.08170927315950394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06994348019361496,0.0,0.0
141,0.0,0.0,0.0,0.2330940216779709,0.08257370442152023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3634208142757416
142,0.05101145803928375,0.0753861665725708,0.0,0.0,0.0,0.0,0.0,0.21086812019348145,0.0,0.0,0.20132555067539215,0.0,0.11829354614019394,0.0,0.051550913602113724,0.0,0.0,0.2246817797422409
143,0.0,0.0,0.0,0.07707560807466507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10532265901565552,0.0,0.053659386932849884,0.0,0.2425154149532318,0.10300816595554352
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1204841136932373,0.0,0.0,0.0,0.0,0.07396200299263,0.0,0.0,0.18839770555496216,0.0,0.22681273519992828
