,persona0,persona1,persona2,persona3,persona4
26,0.35294714506018543,0.4616158045551606,0.4149661122201769,0.41358646192838405,0.28052943466324354
27,0.27979712805680684,0.30855178386356147,0.31271090839472077,0.35511765924507166,0.27496517725009473
28,0.28378149512314027,0.3220311789495604,0.3573907564481099,0.3469234984907611,0.30879444742947815
29,0.416935512505712,0.574862082490325,0.49044655011870236,0.47730511469676584,0.3012137270979583
30,0.28386279666519937,0.31539107549956863,0.3341880378590689,0.3637385238182955,0.3520899912379682
31,0.2521261189209838,0.2923831743287188,0.3665004083381758,0.3586972434438508,0.3664999954942613
32,0.33511405184672727,0.318901504278183,0.4544382432368067,0.4071569571556716,0.42726473037526014
33,0.3475438678557834,0.4055214933787073,0.4144732950246996,0.3865732695491149,0.41599848204012957
34,0.3800416686208018,0.42136717102527615,0.49872399941417905,0.5014638821544318,0.5326197508834303
35,0.3247289977198647,0.3791903496946607,0.41589002673935005,0.37324303637290823,0.39122818245179947
36,0.35667737536084265,0.3394060462585517,0.42055669049311567,0.3890832465753473,0.35671987304836505
37,0.2871394368835514,0.3386929846493261,0.3259636124902301,0.3219212357473784,0.27914007631968707
38,0.23497855422477568,0.2532144508161715,0.23805106963769151,0.23006621889513112,0.24166960096824913
39,0.2938623750178564,0.31990989065510883,0.3494131197308501,0.3725690854433281,0.38096064516017214
40,0.2434681649640683,0.25989164227162087,0.24164506410779776,0.2534160217925392,0.23385035782214258
41,0.3054607863320458,0.32907197701973573,0.39173962670399076,0.36340305728491007,0.32996703171543773
42,0.35639279653612654,0.4398540870402541,0.40196436230120836,0.41619824110665193,0.35101704881014306
43,0.3274457360989143,0.34270829501215894,0.41173320992925644,0.3673634228069206,0.38089473581640043
44,0.31388364653289313,0.3646136465758085,0.36822301940123237,0.3598804105468865,0.34802723248116674
45,0.3327873697011702,0.37642757771696356,0.4022820546891954,0.46680306535753713,0.4419030114710331
46,0.3485823569816927,0.332716194260759,0.3826996475146325,0.3627286079084051,0.3324115000232123
47,0.37048506677030546,0.40679992342527416,0.4177471154605348,0.3581779341975163,0.3927094951854087
48,0.36245672472830737,0.4323449995296342,0.45737969347503454,0.5035603151896905,0.5151308737061918
49,0.33047557318066395,0.400641888962686,0.380921316564083,0.35796487107461894,0.3584355600229464
50,0.2694947272712185,0.32927524006813763,0.3419429321253189,0.35143153667090266,0.250933298047632
51,0.35940319838446955,0.429731110060215,0.35630835848384435,0.33130733559357706,0.34631963488645856
52,0.3496425611852638,0.40070406815154214,0.3943887738866938,0.3862188015528794,0.4075540483081713
53,0.3105194895709714,0.27540035477706365,0.38329663056355934,0.3483929414831359,0.34784134837985037
54,0.3466535291604457,0.38539157224552967,0.4242138051076067,0.43035449867772635,0.414899208473973
55,0.31925284024063616,0.3421018709204027,0.2995078297257423,0.3291978981237987,0.3124244020543993
56,0.3042092303662531,0.3464764078996011,0.37988424773845403,0.3792530909509494,0.33151177738513793
57,0.3314812358959067,0.3713691729277372,0.39605861833691597,0.42273706743172523,0.4114230577154085
58,0.30449662013472084,0.36437872135064425,0.3714985789380691,0.3639931253145995,0.3410262496634386
59,0.288127014333202,0.2652877293833665,0.3394271408330511,0.31059200681489085,0.30759061860851944
60,0.3316670568181622,0.3877691816568374,0.38782238960266113,0.42277550153074583,0.38585008592903614
61,0.3880019714620806,0.4952374957910605,0.4763755750755469,0.49995508963075175,0.43384374480880805
62,0.3347756009784437,0.4239382910911526,0.3903307485486622,0.3972637520103619,0.3067130593182519
63,0.34478872241512415,0.37285011732493123,0.46720557401025736,0.4032770018968088,0.42734051571227616
64,0.3213938231557127,0.3596604188078216,0.4486396188564874,0.4406489432890867,0.39744244499504566
65,0.2705761935484986,0.32558244040778705,0.3300615227663959,0.33304312109484757,0.24775854931585492
66,0.2751626646941708,0.28267271244525904,0.36932914261685473,0.3649766611909044,0.30090338839404285
67,0.31531910517523365,0.3634463590553828,0.40205456263489187,0.4090808130071081,0.37887284681946043
68,0.3536291061639786,0.42501954068626674,0.4018273088247687,0.43667157406025925,0.3024699565023184
69,0.37920358399710347,0.4326014187404088,0.4509992842574914,0.4093995081987874,0.44379208619333804
70,0.3772951353365374,0.3961170472298349,0.3810118031937766,0.3602791689742228,0.3641438088966533
71,0.3553073657799152,0.41016780746025694,0.4546053443887719,0.47771707972318966,0.4845134424101562
72,0.3018807994300319,0.3124731915248291,0.354906312616335,0.3321012962784232,0.32374383329134426
73,0.30216694144183587,0.3383142369082996,0.3544554496705532,0.39421463126509354,0.36515360880270603
74,0.27664039452518185,0.3000732770055532,0.32806086421509584,0.33446445663221946,0.33402156163472685
75,0.2681397774229127,0.28511605082494873,0.32125654765632417,0.3033364578752682,0.3089012854918838
76,0.3047682876291294,0.3662207605785557,0.3889439707426009,0.35781557193963687,0.3696053325673565
77,0.340149447359385,0.3957481739953159,0.38736525906263675,0.3627850258674087,0.3540401287884451
78,0.29120278324763615,0.3384998408283506,0.34784367722659193,0.33905330271916145,0.29290302288532255
79,0.3365799323483821,0.3770262888704027,0.4558973722954591,0.3772747279179508,0.40304548958875236
80,0.3376787543150206,0.37552220236808054,0.4220582109546219,0.42868379495215825,0.43763940313551575
81,0.3511635399302167,0.37319539808673513,0.37309362082404113,0.33966407631183493,0.3788210982484742
82,0.27120418777124533,0.2743717950529286,0.3397099631958538,0.30419309995272037,0.33473938279086723
83,0.2696111774930069,0.3146405514593635,0.32703551643534934,0.31898135203688305,0.2836272871019318
84,0.32538740908090147,0.3875310067994253,0.3857392751613148,0.39261038278814014,0.37350435180682684
85,0.305910402569319,0.35587042281627657,0.374244466158251,0.38289517380502713,0.397910110342782
86,0.29786650257245184,0.34441041279733176,0.3594166858930279,0.3849214391852247,0.3745259110098704
87,0.3000122444543146,0.3152051628904683,0.3441840296487013,0.31020916683406663,0.3407955646943301
88,0.30270057429998154,0.34427269471287725,0.4043801277644104,0.40872023364593235,0.3763565367925912
89,0.2640274355392302,0.3016402866802045,0.32681497917627844,0.33578370452235484,0.3120242892848327
90,0.29027966268264477,0.33328390763167814,0.4011803634525448,0.35776280073384786,0.35890921272616827
91,0.24261734321064526,0.2660751525529793,0.27783071694357525,0.27475730370524626,0.2707474679709412
92,0.2938014799168994,0.33090758163077494,0.3591662021925052,0.3717026388326595,0.35095243083965033
93,0.2599135808665906,0.3021313193040235,0.33639012605614127,0.3551192608742878,0.28480571171641356
94,0.2520047510179781,0.3099116626943861,0.35827574029896,0.33347946021577407,0.32559113772958514
95,0.2945293746273364,0.3685451947173902,0.36800258388949764,0.36133879543378433,0.27768730524741114
96,0.280404863750502,0.3359480066401618,0.33947088084259514,0.32088552161999817,0.27363571176351975
97,0.32561298649902304,0.39093795742392534,0.38442894893415547,0.36265473802439097,0.33680359111865976
98,0.3297489707998691,0.4070560647202389,0.3991431657103476,0.3849010796156423,0.31506749861594285
99,0.24319572664196448,0.27804725675391295,0.3723169320750015,0.32871487175390635,0.370252295310609
100,0.3210719015269029,0.3540920010068586,0.4012163300224475,0.36409898077028574,0.38261087549151845
101,0.24948003242044678,0.2810167634031602,0.27316594633680796,0.30732068794451906,0.24228264324367044
102,0.31690813215389363,0.37440070169525486,0.3303566539662855,0.337041187797384,0.2817905577803031
103,0.33825823156487556,0.3562966795389141,0.39653042292208585,0.3494674997874375,0.3497691148249432
104,0.3671011949171943,0.40870291907787315,0.4464717659586005,0.42696404563455737,0.468289760697633
105,0.34809034250820836,0.41965767774198737,0.4273563483042849,0.4582162321096864,0.41014738351013513
106,0.25591188089982153,0.2939162671302046,0.3060663238173281,0.30796239328024716,0.25594934810046105
107,0.2618494487741301,0.3251700755204473,0.35984889832801287,0.3336540745537857,0.33213132485188546
108,0.26390007363644336,0.31416151036875584,0.3421017091903421,0.3596117814065053,0.29428630298934877
109,0.2615075744549113,0.29634278844041484,0.339212577154239,0.32022394705538093,0.3086346902512014
110,0.33776619707047933,0.3690328948953321,0.421296572373421,0.3798168710973755,0.34747828487679355
111,0.3022921900508865,0.381443344938755,0.3764495488052015,0.37675965552597207,0.28482960052788253
112,0.3111584612880983,0.34601020232609336,0.32609723155366044,0.2935990554279294,0.32784705989062785
113,0.34508819101991195,0.4168607622895921,0.4294661179505012,0.42432679675416696,0.42363899420667434
114,0.30826589940007654,0.3507204207184059,0.31810325487482327,0.3029870529549903,0.29759106552554293
115,0.33465064525195665,0.40459555608396014,0.38481037803325385,0.38059460155460345,0.3056652290383354
116,0.3123787760273103,0.3756746592091662,0.3982153366489542,0.3815436222599498,0.3712730156471953
117,0.39572105941512886,0.4663398621780531,0.47345118202931347,0.4481618211659891,0.44834082240331913
118,0.32865983901821794,0.3777805040836334,0.4080781488418578,0.4015941885673794,0.35873232131823896
119,0.2726979162654569,0.3141080947522606,0.28955380140796855,0.2765426046211144,0.2758988019125536
120,0.34818366283586905,0.4194835026047059,0.39424622808865917,0.3544680073669758,0.3264859283152036
121,0.29683210395540927,0.32532291826839954,0.37470903751309265,0.3553303962745543,0.34977394348382956
122,0.2959601896592686,0.3465903259494475,0.35335438787274887,0.32366762430708984,0.2839365037064999
123,0.27949988753084204,0.30711646463040787,0.33659824830597185,0.33025576981336896,0.2868021360239945
124,0.28169861230109966,0.33829534071471,0.33330981361534856,0.3532941214848181,0.2546263413410633
125,0.26135811853024266,0.26968922235199383,0.3301019921302795,0.30642537179075435,0.3051774076633155
126,0.35407666189247555,0.4483016044493231,0.45678644850684524,0.44619526053554015,0.3951488694166764
127,0.338734025938857,0.403079349218096,0.38610293392671474,0.4063325058339999,0.31442466768808663
128,0.3303920139502132,0.3877172817451612,0.40269812988351883,0.4219608721244951,0.35353417200408876
129,0.24411463015214088,0.26962701913544107,0.2541743129248972,0.24584970887467777,0.24928672415576875
130,0.32077273118592076,0.3898363087041037,0.38224103994943476,0.3931040167284423,0.34196609278768303
131,0.31850292481193615,0.39395878471008366,0.38580353612811474,0.3868107573816488,0.2958733005961403
132,0.3252113443685155,0.4069316401583808,0.42975379366124106,0.4197601568508764,0.3541857275981456
133,0.34213072376866493,0.41245891746027125,0.4164855544600221,0.40721041916336476,0.348099292346742
134,0.33657778088772483,0.38665375594347706,0.39784312110890935,0.3590619372427464,0.32048433641949664
135,0.2534258960350867,0.28626302527700154,0.3666354591912693,0.3357423221592245,0.35728966198302803
136,0.27474381945546594,0.3034757309611354,0.3100562736380983,0.293689907842669,0.30591480365768076
137,0.34077151743010164,0.33894198598137926,0.4023604046713422,0.3549064099639654,0.3700100062759593
138,0.39156170436739923,0.41957659271700043,0.5040205175584112,0.44223005444094016,0.42486389572545885
139,0.26974660333462297,0.30203460296136986,0.29374642220636205,0.28302948528168526,0.28502742663584646
140,0.3000023713609383,0.3618078492160354,0.37386670922791515,0.3648287442072198,0.2988534615291282
141,0.33894747852125473,0.4051608501540763,0.3468472087002463,0.31768764143360073,0.33672694414947185
142,0.3689821052128268,0.4204859754877431,0.47741501550541976,0.4028997986234467,0.45805208011809734
143,0.2852694005346106,0.2962236326102699,0.3541804989874362,0.3462625960173278,0.3069691274370998
144,0.33838356831958216,0.3797906325748988,0.38156728827953335,0.3588667367789252,0.3933403104003519
145,0.34400205603626466,0.4081921190547091,0.4026545518736044,0.36237159688205556,0.36052230353653425
146,0.30500252216693846,0.3210966022936361,0.37475417180607706,0.34622704165454565,0.32558568051643666
147,0.3434268950219116,0.3748313095041683,0.4269244992484648,0.3916895457218433,0.35846456415485584
148,0.35545359988029923,0.41673695331897054,0.38810252213974794,0.3448135216862991,0.33251486632321026
149,0.4034557332223462,0.5233214737372739,0.4303586624673119,0.43309009341433136,0.2370813585072756
150,0.29476097056509987,0.34910117198399127,0.3268436708472393,0.31958681349096624,0.3199189342940226
151,0.2627050274995065,0.3078366925959076,0.2995341720299588,0.29430436307243235,0.2561561774238944
152,0.28778945518645543,0.3351942307727677,0.3335093881703085,0.31099806854231604,0.2971293725250288
153,0.3456454855391095,0.4238150739005634,0.42657649802168207,0.4075219662096994,0.3154547451417893
154,0.32051156936922376,0.3827076158642768,0.363472180933864,0.333142977297306,0.3133632965646684
155,0.3375163585452302,0.39836207933553625,0.37555118586564495,0.3442843591601684,0.34635851772036397
156,0.3054193938968162,0.3475022392353841,0.3758148214872236,0.390044478067807,0.34301535660959775
157,0.3062625743631393,0.3624592893472739,0.3381854960134736,0.33756944146700973,0.2898574565919116
158,0.28652103416020824,0.30472563879106723,0.359468106896513,0.33371624484298557,0.3000043294248171
159,0.31078416345484794,0.36206819432590687,0.3588185123144476,0.3408757195205524,0.30331071813125166
160,0.3126884541045273,0.31919540896245413,0.3634186657954145,0.3167604534107036,0.37066678135097025
161,0.2930247775205681,0.3190270740794284,0.3575829645847832,0.33131596705471644,0.32060557445045557
162,0.3133564116877894,0.35403822368766574,0.36401915661769874,0.34111157018768373,0.3089535931507125
163,0.3186383019954927,0.3622958417064377,0.3143421913851742,0.300094315657071,0.28111020155437294
164,0.32857846080151293,0.3905156963527202,0.3517839712307408,0.32481213253633723,0.29434170235786583
165,0.34557421939988286,0.40163916551513323,0.39313330193139884,0.357264575665367,0.3840720889074728
166,0.34556487791793,0.36856817208017617,0.4247106323037986,0.3679184057070263,0.39353971871081733
167,0.2937982564962679,0.3250736851768834,0.32600763526338117,0.3120163402171998,0.2882335400274023
168,0.29843174106555603,0.33453550645283286,0.3659900759955247,0.3781084087491035,0.36321389848552643
169,0.3975457219832366,0.43220630654735226,0.49773117680019796,0.44580126325837494,0.44560318420641126
170,0.3931092069711416,0.4615801784494093,0.49139590270430944,0.44636124104980757,0.46725578702986237
171,0.3428441799903108,0.3870334714821406,0.4104662815900864,0.36729988733499214,0.37709029782004655
172,0.3223241885515951,0.4206481754175254,0.3835677233730201,0.3749352325822773,0.28820723949279636
173,0.32750880281002287,0.372759357562874,0.3796165473629478,0.35399847745201707,0.33202722187060857
174,0.415441645601584,0.5170919131261962,0.4604521546093402,0.41661565231865844,0.42732378858420994
175,0.3711057725394925,0.4257106458451066,0.39802875864229814,0.397153515344036,0.36515176287852225
176,0.29837480638801084,0.34148490994125597,0.3617679474356549,0.3632703544762113,0.34321199133479957
177,0.2875328161404017,0.2932794774383306,0.3353643715265724,0.31131910141274843,0.30887822168692947
178,0.34614731215108785,0.40922057170271875,0.4275327522161382,0.3957910377298449,0.344333990228828
179,0.3545818276006368,0.44071683341307294,0.39389192152685587,0.3676908320034372,0.3025896064639091
180,0.39016300361723666,0.4933238627557243,0.416399186093498,0.39068065757998105,0.38584718639776105
181,0.2957238869268086,0.3106427528464368,0.3184712855791052,0.2873572953523233,0.3415093476385809
182,0.30981968165116924,0.33558039371115816,0.3522517272068394,0.3502290468580764,0.2984713276941329
183,0.35139211609815396,0.4151126797071524,0.44745840591357805,0.42243592173066624,0.35166490299161524
184,0.36464492831259,0.34409923961928907,0.4055799695761114,0.38469357420349937,0.33199070287588983
185,0.37576743885177755,0.4528719442163195,0.4693830301681602,0.46526645317236925,0.3575904714069329
186,0.3595728286298051,0.3922792977990848,0.4122013843007109,0.3721856050640344,0.3770263514104299
187,0.4075488769565859,0.5145532325076205,0.474679892933479,0.4460458201581034,0.4270692992294207
188,0.32654661506270205,0.3809004982335226,0.36832285169594814,0.3429961433760051,0.3524850391792133
189,0.39457782434311595,0.457013339001366,0.43507781711551874,0.3964602082669735,0.4222865760084241
190,0.2787401142625078,0.27826212379549226,0.3637570114135742,0.3373572015895925,0.33936512354947623
191,0.34794262027740475,0.40728331130189543,0.402220867967164,0.3826069194720736,0.37048102019727225
192,0.32924558282475314,0.3639011033500943,0.39415051879816576,0.3713712512557875,0.39341829475667317
193,0.33991689274195697,0.34446131628453724,0.45957184304296966,0.43698253728911796,0.3773371951896697
194,0.3651254779922385,0.45809478222770345,0.4453335303040566,0.4398452135941078,0.32791719465330244
195,0.287343897035045,0.3011056400035108,0.33786062030439024,0.31732737078594747,0.29290748482476914
196,0.3513608347206346,0.4223498699856656,0.42431021677895825,0.42143375632834845,0.3365322334729135
197,0.26270963532117103,0.3005719228152718,0.28147013520366615,0.2710784349970776,0.26620153163932264
198,0.3624473255175736,0.37628049691958076,0.41721408324937015,0.44065518404748927,0.38084571250900623
199,0.3572137855344241,0.4361259139950786,0.4218284515561881,0.4078740288394278,0.3672442939756438
200,0.3684006147197177,0.41501387327654016,0.4322609524677197,0.4267861946363901,0.42040867464989423
201,0.30488124849190634,0.33345576817308153,0.4052242796349304,0.3680965016479122,0.3736659310841932
202,0.3085621580870882,0.35704014490927966,0.3840833221160703,0.3459993068154516,0.35941279001999643
203,0.3390998232907826,0.4029299987616284,0.37722028164675936,0.33592927288906327,0.35098197466414416
204,0.29437694771876255,0.33259646355807776,0.3257081559145891,0.3109224524271899,0.29898362148366864
205,0.292676645329883,0.3373541518305029,0.3298704063483962,0.31891557411232896,0.26422134088445454
206,0.3095237138665492,0.3428297562575766,0.3523064034059643,0.33369497931003567,0.33109424740495164
207,0.37789218897492655,0.46229315334750065,0.4380160116771305,0.43374536178183964,0.3950433163940906
208,0.41639990097476587,0.4982227056511811,0.4192544115814898,0.37521698846282636,0.4327273734882474
209,0.2963698813977741,0.33584953464227063,0.3258125466367712,0.3167572200729929,0.2834008444603533
210,0.301629081156946,0.3144844335717814,0.3708450755443838,0.3459260336638525,0.3335808957340196
211,0.2796866820185415,0.31046537294941284,0.3433113847557041,0.33528934225851087,0.29889746180269866
212,0.31537367767648344,0.3372892327725887,0.3971461275448953,0.38693886259532173,0.33331118303397667
213,0.26142397700346287,0.26612881480327677,0.3113138403395811,0.29943960856723373,0.27874120138492436
214,0.35671217988191106,0.42190380695632523,0.41534936205987577,0.38396893978016133,0.3422409543693066
215,0.30102839656102076,0.35380959064917894,0.36034890046632945,0.3775957666034328,0.34331042507803067
216,0.3172406151708095,0.37286472459392883,0.39121565058165125,0.3921764892087928,0.3671958897989243
217,0.2989163280288058,0.32686903314803323,0.41749187519815223,0.3876885674914409,0.4140526980580761
218,0.3294140375665118,0.3720920663622872,0.39980355992692473,0.3814848591592805,0.3569261691127903
219,0.2742850810193246,0.2879999097402607,0.34028294822132144,0.31974482850113817,0.26814799849316473
220,0.35234839559322406,0.4136601508034127,0.3816277439152753,0.39125229490060226,0.35753450451511887
221,0.3070375619778229,0.3176381658322045,0.3580650683026071,0.32041103854929576,0.3259170665326528
222,0.32974633624380634,0.362803026232549,0.39024240161533696,0.34374572725542657,0.35961547862365834
223,0.38003283621202555,0.451843530017989,0.44331984310045286,0.4207191686727877,0.3950982094067148
224,0.34599755618553,0.365829673407546,0.44781760054192044,0.41928660073413926,0.4256696412013843
225,0.30580378968725275,0.32203696909525553,0.39336831505293085,0.3576761613087407,0.34759282618900755
226,0.35525344947509224,0.3884191825687885,0.47004824262636674,0.4467691508850146,0.4565108244549483
227,0.40221655808725665,0.4623100895843335,0.43683843315861837,0.37993242739140987,0.3849376934282482
228,0.32447994690027926,0.35868717721700666,0.3520601281700311,0.37510714831383063,0.3240067864917219
229,0.34908634393926585,0.3938088153783764,0.3706077703817023,0.32799201880703716,0.3683112214207649
230,0.27082264983197374,0.3109178197200809,0.34020539390378524,0.3222559700811217,0.34954716412257403
231,0.32719814372062683,0.368116286744816,0.419900603575287,0.4554544587125038,0.4213919216198847
232,0.344291107979513,0.4462787574921335,0.38503813935209197,0.38384222819476294,0.23580767747014764
233,0.29406506534064963,0.35202737185401567,0.3659960029202478,0.3594568814635276,0.33863606924097983
234,0.30519948352921394,0.36648139965363913,0.35942044323572403,0.36194560325042957,0.28626392875798046
235,0.30762380783356,0.3680695649930409,0.34068336003632455,0.3492968262125705,0.27536882195156065
236,0.322892315113256,0.3558628989040851,0.35511764989572536,0.31945825804410305,0.35349150782357897
237,0.3070406026859437,0.3590056105460439,0.3339511747746555,0.31843103366576386,0.3204194093737751
238,0.40387760248299565,0.4608364505495343,0.48535474245084653,0.4533095170994257,0.4481047952109948
239,0.33532906977688104,0.3719171131747109,0.3503386939521188,0.32484801664486007,0.3204729680167511
240,0.32123259482244326,0.3660868866656507,0.37584461382059026,0.3442715545121965,0.3600329794320277
241,0.3767053985624544,0.45875302855627875,0.46100347299818634,0.45036995052726103,0.3521644623931497
242,0.33795859098242176,0.35305451027410373,0.41248367755887677,0.3912967761893724,0.31222422975860536
243,0.3290114918533833,0.37385042138993735,0.4162446080319307,0.4201419888303197,0.42916757039260117
244,0.30341131177929137,0.3207485562975917,0.3461057614275702,0.32392429959465713,0.30785905225574967
245,0.3455876160860062,0.4047936405528869,0.4042987601238268,0.4134521107696767,0.3507032181676477
246,0.3972914753868695,0.4896874810657331,0.4788280647844076,0.4535505622147486,0.3104133113576099
247,0.3332647754446633,0.3565933592598353,0.410747944674834,0.43368148140609264,0.4116553818751127
248,0.2814566068721394,0.30539710795304603,0.3611771307146107,0.36856873970427384,0.3311881300322711
249,0.3443359874948378,0.4430162370034626,0.4273043360136173,0.40285537935947546,0.3017326536402106
250,0.28263570871180105,0.278183551510317,0.3338118677177915,0.31997948046850744,0.3268931299746037
251,0.3329627654862499,0.37461919471408633,0.43932334829646125,0.40502355679741187,0.4197394003011286
252,0.3576907906037184,0.42368381284390166,0.4012527351368356,0.42406577327744716,0.4134701236207039
253,0.4093780226178707,0.5385331744956119,0.44530852001795057,0.43218055610255945,0.2887733300020918
254,0.2718098212516596,0.3021390731656125,0.356623937194546,0.33648579527437683,0.33018457282520824
255,0.32619077458497014,0.35429657773779966,0.43588917832849206,0.37798680411407654,0.396720479379408
256,0.407096857618901,0.5150865542224474,0.44337240155317165,0.43924889521866006,0.3629652599897235
257,0.3151284290564156,0.32955269907798085,0.4094640357317748,0.3354496838627704,0.33916862220224
258,0.2904700377775776,0.35681076184340876,0.3403478620913293,0.3397492670437384,0.2658452119082212
259,0.2614587643372436,0.2891853826782533,0.31621643368734254,0.30640798198251884,0.31040030808374286
260,0.3125000761391655,0.3760872021121638,0.3932948248960354,0.3914094642955681,0.38731850045546884
261,0.3845553852403837,0.4734506288747702,0.45542544599594886,0.428117967626658,0.3509398782802745
262,0.27122326327379676,0.2822950491994619,0.3265747917333135,0.3118802027907865,0.28670125047955664
263,0.35019732416493266,0.43678874887377017,0.40584143716290033,0.3871437084654281,0.29824006233178074
264,0.3117336863058229,0.348760054060391,0.3721191663477156,0.3850252944775696,0.3775845259539783
265,0.24788792455917402,0.26209091653355526,0.2587642477055391,0.24417683694074893,0.2580498550590128
266,0.32665408536263046,0.33837851564224275,0.39899341964307755,0.40800723536620875,0.38715757753234353
267,0.3267050895686111,0.3744946412993328,0.42224555756206866,0.37942047038777116,0.40096437460184087
268,0.3278493607342242,0.37873727403879165,0.35493400076528386,0.32680394722007466,0.3139507613899186
269,0.33895762845729627,0.3508083880045584,0.4055785578467227,0.36241387214537324,0.34754065028391773
270,0.3125521090540193,0.382378501107863,0.33684311097529196,0.32813696398252046,0.2554854459529743
271,0.25168749058631157,0.2586883998002325,0.27561515036556455,0.2795647389025524,0.22886252788081765
272,0.33382251318351874,0.37005920239069623,0.3991866001009388,0.3671428419397823,0.3747324952855706
273,0.327207724351556,0.3998819470767464,0.3396445099468584,0.32846662049920394,0.29095495749544353
274,0.34085597362345255,0.4071913796705858,0.398336876504951,0.39330927508966673,0.3726762495487928
275,0.26912246645073734,0.2630412192221198,0.3064122323040609,0.27014545361466447,0.29841450032638384
276,0.33145884535053083,0.35583046876958435,0.43678025743530846,0.41576872580729674,0.40748212084826074
277,0.3106398143537583,0.3315347569469895,0.37081703284382816,0.3612823128869821,0.30590548230335113
278,0.28472412461234675,0.31372213386637815,0.34026860031209605,0.33358416254869816,0.32187919512391083
279,0.3272661856057182,0.3396712846147162,0.38652853981543467,0.3486001092051637,0.3571680178437382
280,0.29888480390704447,0.3267992094240018,0.3895387405388885,0.34048094807411056,0.3425530915725976
281,0.3153112227748478,0.3204679577210119,0.3942561427123017,0.34442944904082806,0.3423168929386884
282,0.34624086069243565,0.40682003777027126,0.4756341059947455,0.40245757234867274,0.43849980669468647
283,0.34465576840023837,0.37162617321269853,0.4332171164552371,0.4324393801658317,0.4459985604668036
284,0.3741565176652323,0.38039114267442903,0.4423054233397598,0.40067555596139914,0.3866260338434949
285,0.31602271735475906,0.35247950398496214,0.3946795363856686,0.3680374969506058,0.38213575929775834
286,0.3240624097751513,0.3440390579521655,0.3672612168493645,0.372956040490804,0.37500165643496436
287,0.28732309571004677,0.33040982095045696,0.3344068220241202,0.3290117534717609,0.24470544527005403
288,0.31787849213423264,0.36544958095124785,0.3330910393661922,0.33349816685247,0.34299456789437677
289,0.27474087652660184,0.32467189737090035,0.3263858476228735,0.32274452428031575,0.2528890430708416
290,0.34807867282052196,0.45817101256762227,0.4014016287668987,0.3961546815202154,0.27699911581166087
291,0.27623141749924224,0.31538322762506343,0.31542379342737015,0.31332828231618315,0.29076606969721613
292,0.3297953888254781,0.3778849994982991,0.3850434948934449,0.3947242304826605,0.4006158636212349
293,0.31660058152170906,0.37227348321271786,0.33382549909833403,0.32593322422047105,0.29503236142825334
294,0.3264180363125858,0.38495180787635697,0.4134665812414,0.37804441856926885,0.3977623079214245
295,0.2800969278687431,0.3066049178983484,0.3838727785398562,0.3622555713715224,0.3463254051590338
296,0.3000006356143182,0.33169625477492803,0.36720315053341557,0.3388777498196939,0.3483508789241313
297,0.2543204789517387,0.26935943822605274,0.3037722987466388,0.27350054489949654,0.2717445520721376
